"","merged_data.Rating","merged_data.Year","minutes","pct3PRate","pctFTRate","pctORB","pctDRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioWSPer48","ratioDBPM","X.","Rating"
"131",87,2019,1.0891129923649,0.667716564609804,0.404435713613323,-0.390163424640225,-0.205090355405284,2.50414813091832,-0.375622676675456,2.38773066356383,0.428287486735095,0.601904192074742,1.67542184869247,0.86972194694997,0.103258677118861,-1.11244689159946,1.59204296632118
"134",86,2018,1.19290358536799,-1.58983797399277,0.996612845118811,0.3874350090833,1.93117123641979,-0.823852753502122,-0.43559011864671,-0.399640600436769,-0.208909454912156,0.101863911478977,2.08967148370879,1.77020006844947,1.32172796225227,0.176150887934848,1.48977344590346
"135",87,2019,1.31073444443637,-1.59434292101615,0.865699813074698,0.448824359114105,1.52667200009788,-0.685186049984604,-0.450581979139524,-0.467167764302194,-0.43118745781236,-0.0917000681064799,2.3801023259833,1.60855665963235,0.710906586990805,0.176150887934848,1.59204296632118
"137",77,2018,0.0440403659096885,-1.50868323230192,1.81614531348579,0.244193192344756,0.477502105887935,-0.655471756373707,-0.44683401401632,-0.508434364442176,0.250465084414932,-0.494958358909516,0.398282721689202,0.549165339338904,0.575462672330941,1.39396250545696,0.327118419748069
"138",78,2019,0.6632675326358,-1.30526207119187,1.15528106463607,0.107772414498524,0.528064510428173,-0.189947823136324,-0.431842153523507,-0.504682855338541,0.0430056150414085,-0.398176369116787,1.09577029878533,0.60743092109487,0.756570470766628,1.39396250545696,0.481887855041913
"140",72,2018,-1.41524901715709,-1.59434292101615,1.10677841850451,-0.0559325189169553,1.65307801144848,-0.576233640077982,-0.41310232790749,-0.545949455478523,-1.11284000003965,-0.31752471095618,-0.848989912480604,-1.04830671169343,0.0227985276103175,1.56677674955407,-0.573737938258313
"142",74,2018,1.28996925520999,-0.157774982272444,-0.512753870536662,-0.396984463532536,-0.521105383781775,0.2062427583423,-0.420598258153896,2.01257975320035,-0.149635320805435,-0.640131343598608,0.398282721689202,-0.286967533135778,0.0627651147812447,-0.653097285427108,-0.185797629811158
"143",74,2019,1.20929453141767,-0.171609176176883,-1.19394180725753,-0.390163424640225,-0.36941817016106,0.661861927042717,-0.405606397661083,2.7628815739273,-0.0755426531720337,-0.817564991551945,-0.13921762998074,-0.153703733697928,0.620343742786785,-0.653097285427108,-0.185797629811158
"145",76,2018,1.34270983068613,0.0870705950698409,-0.448305779594732,-0.437910696886406,-0.786558007618027,-0.269185939432049,-0.4243462232771,1.63742884283688,-0.520098658972442,-0.301394379324059,1.13478567484132,-0.143322131743129,-0.243782370750357,-0.787088947658043,0.164586141946783
"147",76,2018,1.02924342146057,0.719018693579703,0.824925747757595,-0.403805502424848,-0.925604620103683,1.02833821491044,-0.431842153523507,-0.613476619343948,0.532017221421857,-0.0271787415779936,1.34917996692888,0.155027576184252,-0.868537159895393,0.104085115231631,0.164586141946783
"148",76,2019,1.32128485909788,0.509352299386955,0.576891914388126,-0.403805502424848,-0.976167024643922,1.27595732833458,-0.44683401401632,-0.238325708980476,0.206009483834892,-0.253003384427694,1.82684827129845,0.560778858053197,-0.701025478392448,0.104085115231631,0.164586141946783
"150",71,2019,0.33720143406483,0.728349819697824,-0.268099286197,-0.15824810230163,0.464861504752876,-0.635662227299776,2.88510698051151,-0.542197946374888,-0.357094790178959,-0.704652670127094,-0.338950442039972,-0.0278846504806508,0.398852179386302,-0.787088947658043,-0.783391710583977
"152",69,2018,-0.869791096838479,-1.59434292101615,1.67187149634751,0.196445920098575,-0.344136967890941,-0.675281285447638,-0.420598258153896,-0.444658709680386,-1.03874733240625,-0.849825654816187,-0.235588694264219,0.942946053667923,0.530861619753514,1.53332504569848,-1.23774187683341
"153",70,2018,-1.16605153716233,-1.59434292101615,0.0284158130435674,-0.0695745967015785,-0.622230192862252,-1.10118616053716,1.38592093123015,-0.51218587354581,0.191190950308211,-0.785304328287701,-0.70360157760461,-0.649265744375162,-0.598609674229275,0.176150887934848,-1.00446110685735
"154",75,2019,-0.281919033121572,-1.59434292101615,1.61141108064187,0.0395620255754074,-0.571667788322014,-0.526709817393154,-0.43559011864671,-0.422149655058577,0.324557752048333,-1.2369536139871,0.264120969475628,0.881875347287654,1.13009505601179,0.176150887934848,-0.00620687947820712
"156",90,2018,1.52019830111175,0.444235050899873,0.996612845118811,-0.356058230178667,-0.622230192862252,1.67214790981321,-0.43559011864671,2.38773066356383,-0.268183589018877,1.90846105427658,2.69118188465737,1.56862296840095,-0.352780716197227,-1.97748471470821,1.87370859847316
"157",92,2019,1.59727618153134,0.323446942453922,0.736038784697069,-0.356058230178667,-0.559027187186954,1.64243361620231,-0.431842153523507,-0.575961528307601,-0.312639189598918,1.698766743059,2.66420833337193,1.28155240735642,-0.38857482575927,-1.97748471470821,2.04265776727145
